0,1,2,3,4,5,6,7,8,9,10
447,13644,7992,2955,3954,4236,2390,11770,5832,12817,9067
448,2390,4602,8202,9100,4574,1646,12233,14446,14920,4391
449,7740,3119,5371,12959,3531,1190,6091,7481,985,9153
450,7684,1186,5688,15227,13321,5192,15705,2463,3089,13881
451,15363,8401,1918,12802,7663,8103,4731,3766,14183,6594
452,10131,7874,3311,11621,6899,9832,9535,3913,14145,2748
453,2669,9055,2459,2072,8093,11065,6235,2281,11855,8230
454,4887,928,1750,992,7326,3596,1534,2977,1692,9034
455,527,1262,8034,5232,1288,1467,4323,4748,11307,673
456,8841,8309,277,7353,14887,7161,3813,8967,5520,8470
457,5857,12444,1849,1597,3863,10120,7762,15148,1989,355
458,13459,4350,3384,8495,7903,11642,1728,9026,2974,11887
459,3097,11773,11184,12380,167,4178,13262,130,1794,5821
460,10,6880,12819,7836,14503,9802,5913,612,7309,4968
461,1335,6312,14124,7915,930,4972,537,13535,15243,12820
462,12959,5776,16047,3531,1052,2389,6953,5565,11933,11178
463,1170,2202,7617,1248,12474,6953,9300,11672,1185,704
464,2484,12498,10754,6946,5456,986,7683,258,14253,8268
465,14275,4928,7072,7990,9361,7520,11557,2921,565,980
466,3517,6124,1081,10235,12055,10638,4218,7042,14643,1569
467,67,6200,1503,1773,14731,5562,2328,1605,15045,1856
468,3605,2056,3201,11730,7109,5696,6663,1347,11053,2670
469,10294,3235,1990,5916,8575,8838,5115,12766,257,480
470,2152,15184,11277,14105,14322,9775,1065,6174,475,5218
471,1704,1318,194,636,500,7738,7283,119,11509,12984
472,5165,2659,1719,904,15,5785,5791,7465,4058,7173
473,8098,13881,454,13996,2426,13052,5986,10565,15446,10116
474,4513,10117,10522,13267,1781,10392,11598,8662,10098,15129
475,15184,7440,1639,5218,11143,455,5395,1046,768,1953
476,7264,10110,4474,9602,14540,2729,4503,11253,11437,11121
477,5058,13309,9918,2005,8741,9129,3056,12917,13152,9615
478,7151,2081,2102,7851,1373,2894,13205,1393,13058,1669
479,5678,3697,15356,15087,1051,8329,7692,12525,6178,8304
480,3007,4747,8965,12434,14174,12764,12012,6434,800,1093
481,446,7793,110,13627,3362,6810,10859,13275,15383,6701
482,814,4118,1322,8169,15086,2467,5998,7287,10381,8249
483,624,6736,1138,14794,166,5182,8202,15956,9985,15223
484,5499,4788,12498,16120,14929,4534,3076,15634,15729,2683
485,542,3446,962,564,959,13780,3001,370,1386,812
486,686,8506,10324,169,3469,2210,12477,14397,3816,3491
487,3608,4627,11357,8986,14428,4498,4440,11110,4415,13777
488,15897,13655,7636,9243,8449,4285,8279,9468,5930,9690
489,13240,13388,9723,7593,4501,15234,13008,3266,5739,6598
490,8110,11145,7413,14772,14954,1540,12309,10624,10119,10058
491,8774,11059,8909,12035,10207,3676,10314,11403,13743,1653
492,1901,1712,774,1095,15971,14837,15189,9079,5100,8786
493,583,13193,11000,6227,13533,13467,3441,1929,5904,2268
494,8713,972,9246,14849,10709,2359,14945,1616,10198,11619
495,371,176,14433,10930,3008,6639,668,6340,10089,1694
496,8244,15873,6958,8797,12828,11101,9288,11168,5129,5092
497,13032,9685,5138,179,1210,786,14822,4923,11870,8536
498,13473,5160,15810,16111,8168,13932,10717,8118,8221,7672
499,1509,6554,12249,2199,4396,3212,5857,7087,14410,3813
500,276,11118,3754,12100,1135,15597,5491,13984,11740,14675
501,5033,414,13146,85,7216,12431,3310,11513,7272,4419
502,9514,7844,9894,3935,14701,13026,2259,3061,12541,12037
503,8795,5702,9232,5445,3796,7699,11349,10318,14512,12661
504,13299,5887,3239,10753,2273,5806,4403,2197,14,2611
505,6735,560,16021,3070,4508,9422,10903,8960,8445,2964
506,5365,1808,2656,3144,8215,10204,6124,7191,285,5106
507,8369,4591,8348,15125,11815,4804,2525,303,6794,13607
508,824,3139,13835,1296,2026,105,7414,4153,423,9946
509,6348,4132,4627,487,3608,11357,14326,3868,1950,60
510,5106,7405,3552,285,14643,10204,5365,8215,1808,125
511,3693,112,11233,8091,12443,14530,8052,12670,9509,7688
512,5125,2521,8174,11714,5416,15128,15585,7913,13694,1118
513,11934,7559,13013,3744,12411,2348,11378,9536,11147,3216
514,11689,7503,1551,10398,7485,2831,6070,6358,7456,12358
515,3724,374,4332,907,2047,10273,5230,203,221,5693
516,15071,5034,11242,15108,4133,7088,14001,11582,8015,8314
517,1125,4095,3581,4365,9703,11169,5526,2668,6861,2315
518,99,7005,15328,11109,768,5747,7036,13146,1101,9393
519,2940,10950,5253,1190,5371,165,1160,1108,738,904
520,1472,3045,14183,5490,8149,13933,15858,7219,16129,7803
521,396,9864,8587,11808,4265,2105,1628,9733,8805,3431
522,3912,5613,16033,8911,13019,12800,13803,10822,6681,4292
523,6407,7638,7968,2023,14920,2142,2435,8282,2730,15762
524,15223,15956,3185,4391,8504,2700,11488,1634,4049,12956
525,1063,7920,8598,4596,1584,15559,5128,7425,159,1443
526,10934,9352,12211,246,3797,9685,7948,15272,14514,9474
527,455,13466,1288,3583,3539,947,11307,2431,8034,3820
528,14487,11081,3696,7319,15699,12061,3202,8136,4048,9149
529,7332,1705,2043,7075,4971,9053,8464,14792,667,12971
530,7850,1394,6316,10638,3517,10235,14884,1081,7405,3552
531,12656,1098,2183,5281,4293,7768,6370,9615,3684,12897
532,1346,9775,11381,12300,14322,8500,8249,8694,14231,8030
533,6108,15522,3012,271,5434,8901,12862,8216,15585,15448
534,6144,1321,2402,9462,972,15632,679,2315,12937,13749
535,12621,585,5502,3991,14902,1912,8212,14473,15125,5986
536,12594,4877,3145,10448,4716,13403,10231,9281,3786,6648
537,3382,12165,7216,4838,14307,414,12431,15004,14174,6730
538,7693,10459,2847,4809,5045,3334,9172,3187,15401,620
539,9541,2472,11128,6305,14437,10822,790,1141,6681,15483
540,9458,12822,11481,3509,6096,9178,2065,15275,5363,9055
541,7280,13770,1124,4183,4369,2658,6755,5741,5166,5819
542,485,962,564,3446,370,4449,3001,959,13780,1386
543,5538,7995,12790,14451,3493,7788,15727,3534,15768,2432
544,107,5583,12720,1303,14671,15414,8996,2717,7985,3659
545,7254,12828,3977,11172,13694,15510,13740,1694,15585,3754
546,9164,7802,10873,12535,8054,13275,7076,12030,12667,830
547,5752,4802,11000,583,7402,12227,2992,8480,7838,7507
548,2294,9415,13794,1646,9468,7943,1374,3447,13057,8058
549,2856,9089,12106,5600,9474,11446,11438,8079,2908,2646
550,15598,10352,10705,5203,610,15446,8146,6946,9816,7800
551,1189,781,2122,640,165,590,3187,1042,9915,580
552,870,3367,4815,1630,14418,8234,3405,15214,14819,6122
553,134,13573,294,3839,8490,13506,6866,3272,9187,6103
554,811,829,605,140,14033,6602,8959,9526,15593,12804
555,13694,3863,5765,1849,9464,10212,4391,13803,7599,5263
556,4818,10158,6481,4256,14864,8442,7210,12208,7003,9603
557,3981,1166,1161,12226,12477,2205,10477,5612,7635,14094
558,4458,5148,592,7956,11585,1215,15565,12464,4394,5100
559,2050,7072,13562,511,10778,11175,3251,15749,3693,1671
560,10903,4076,8330,8960,7245,981,9538,505,13789,11149
561,1945,13054,4253,1468,802,3472,841,4923,13703,2996
562,209,12016,9775,5430,2285,14879,1685,7295,13036,7949
563,12548,6976,12917,7097,8351,12617,14401,11340,8159,4366
564,3446,542,485,962,3001,959,370,13780,4449,1386
565,980,6415,1453,6863,4428,13375,10102,12473,2753,4504
566,3840,2795,8157,5746,13990,2030,4327,12166,13694,11168
567,1980,11875,15283,4383,2390,7268,13499,11729,2783,13189
568,3309,14463,4893,2117,10103,8253,10100,1496,1970,14230
569,10389,4613,6178,1051,15087,79,8616,1274,6121,7692
570,4001,2521,1076,8174,3539,1847,5416,848,3863,15616
571,9948,1766,16040,97,7440,376,661,4760,6530,1639
572,2805,8326,12914,9955,7668,8981,7784,1506,7882,8168
573,2435,13366,4874,4803,10928,9915,2886,2470,4505,3839
574,3654,7666,5703,6508,4842,12466,15842,3674,3301,185
575,11619,15214,10198,9246,627,13197,3244,10423,2017,8713
576,2503,6638,2126,5965,1854,7020,2909,7398,11880,7847
577,11921,2303,4440,1428,6627,5113,11345,6436,7366,1929
578,11406,1608,10866,1595,5415,5436,1463,1910,817,16
579,9226,9655,4973,5805,4968,11939,10057,8901,11302,7228
580,8916,12278,9915,399,574,10459,9402,3226,581,551
581,740,7666,1160,11144,574,15,5371,3654,4505,165
582,10385,3548,10924,15040,12112,14830,13492,14617,2173,6258
583,11000,493,4802,7560,547,10328,7936,10719,5752,13460
584,684,5318,4659,219,11965,13755,4770,11927,64,11300
585,12621,535,3991,5502,75,610,1553,5986,9816,5203
586,268,9151,5396,11713,5611,15133,4147,823,9004,3388
587,5474,14798,7707,6466,3520,1474,8295,7573,12972,3225
588,7087,3133,149,7686,5385,2862,1951,7432,1209,5432
589,12289,4861,2438,6619,617,3389,10333,9274,7670,3438
590,10928,4685,8282,15036,3839,7555,311,551,9915,6964
591,12275,15636,1796,3479,8494,5896,2323,6989,14468,2785
592,7105,8568,12464,7891,16032,12050,1400,15668,8380,7623
593,4451,4633,1862,9642,14551,5951,8292,10139,6785,12956
594,8751,16038,8910,15390,5085,2448,9330,14481,5848,9153
595,13979,7834,6129,8137,9657,7777,2462,8683,8824,4196
596,8164,108,8627,3205,15931,7385,11275,5394,11204,4196
597,5403,7082,11112,15336,7509,461,6385,9923,10953,6990
598,12020,6845,7438,14409,10602,11390,8430,7701,2045,13649
599,3298,3292,5726,180,13093,14711,12340,2032,14721,7766
600,1459,3182,13574,4989,1552,3818,1513,2925,1180,8740
601,9560,10145,13816,14272,9519,8454,3222,2351,5624,2854
602,14215,1646,2888,1314,15555,6204,5689,10746,6018,12495
603,4182,15909,2077,7553,6234,14322,1108,5719,1065,7505
604,1724,789,14340,8993,1945,561,13054,2996,1176,2320
605,8121,2361,6504,554,161,22,13047,14033,6618,10408
606,8192,3851,1076,999,2030,15684,12785,234,10067,566
607,11367,5798,4559,8245,7318,13614,12608,8514,9216,1067
608,3586,15113,3479,11336,12775,3980,11546,6135,4401,1279
609,1868,4652,8814,7891,12830,14898,9072,11136,6202,7354
610,5203,9816,3991,585,15598,10352,4475,12621,5502,550
611,7539,6581,8846,6990,2697,650,5493,4255,4604,14370
612,8393,11977,9829,11177,13206,7794,7197,10510,1696,10076
613,13071,12514,9665,4626,3341,10725,4854,865,6118,3032
614,4947,1104,4411,15396,707,5159,4232,262,7717,1725
615,3305,6666,3754,9379,2551,4011,2410,7402,9692,1328
616,15343,11168,9300,4821,13990,9468,2170,4803,14315,2195
617,6619,7670,2932,876,140,11137,2057,2438,6603,6308
618,15420,4359,13688,10591,6091,11234,6661,11163,4846,406
619,2248,6117,13982,4211,301,2946,4628,13146,7173,13329
620,10500,2457,13178,8155,2030,4809,1839,9288,988,1710
621,5467,8911,5770,2510,2165,3912,5419,5686,13842,7926
622,7153,14263,8463,5624,14892,5851,3770,7354,2977,15071
623,4687,6644,3451,5851,14241,3524,15487,2883,10870,11219
624,483,14446,8050,5182,13960,14794,4574,15223,9237,3421
625,5198,5689,6204,13440,4164,14481,8512,15303,2743,6756
626,1655,857,10157,1692,1959,13544,5926,10023,9034,1307
627,3244,3486,13749,9246,10291,2672,9446,6492,14844,15214
628,40,12542,7465,13506,5253,15,5165,2785,10062,6186
629,9936,10475,3280,10015,5205,8481,10778,835,11490,14243
630,850,8007,751,12304,4753,10000,4158,10631,12167,13960
631,5669,11512,5644,3300,2906,3166,5290,15886,3997,15078
632,4986,8287,1033,6437,3641,15399,9725,7986,14469,11860
633,15004,5795,15330,5315,7088,5925,4944,7789,11412,9385
634,10419,7245,4262,13789,8431,4981,15125,10564,14630,12814
635,3503,14727,1478,377,8723,5370,14026,5623,249,9268
636,471,1704,478,7851,13205,13058,194,12984,6534,5705
637,5520,2737,11936,11355,8318,80,944,11543,6608,12612
638,3216,11147,2816,7154,4006,192,1590,12015,4517,3073
639,7028,4768,1424,11590,2447,4352,14638,6477,10754,14814
640,165,551,3226,3187,9915,6352,9175,2700,2555,69
641,3411,670,4272,8482,881,4926,15237,11559,14350,3652
642,9500,3987,8250,9763,1550,7839,10688,7017,2127,7014
643,3301,1825,11631,10947,3674,2785,5559,12953,15253,8319
644,12781,13178,7446,1605,9288,1076,2139,15555,2476,2030
645,1683,1212,7556,2923,11800,15488,15675,2468,12486,6239
646,7801,6931,4078,11096,12663,7552,14921,14766,5821,11283
647,5321,3899,1424,10765,2893,2877,11902,10859,8651,5528
648,1152,7150,4050,512,8881,5389,12652,9555,13085,6391
649,2206,15577,2228,9279,12444,16014,15076,2919,423,11506
650,3276,5603,3930,2534,320,1780,611,13535,4838,6385
651,13867,14873,6569,6804,13705,11229,3006,5228,10902,13191
652,10703,12476,890,10961,6532,12234,8115,765,7523,3602
653,731,12483,4398,66,8036,8637,1287,1101,2939,2704
654,10341,12521,2033,10059,9102,11499,13371,1286,8537,9642
655,8560,12396,6422,68,103,15323,15017,14242,12287,1084
656,8277,248,1,5914,7647,5328,3629,713,2089,4731
657,6114,10718,12852,10732,1006,1941,11897,14137,11330,6552
658,1768,276,1373,7151,11217,7959,2582,7929,1192,7173
659,12946,6786,14170,2925,7843,10158,4698,6775,16112,4311
660,683,12704,1211,4761,14848,8096,3310,11379,11513,6533
661,7440,1766,6530,4628,66,376,768,571,327,4144
662,3286,6266,786,8989,12084,8243,1685,13414,10020,9674
663,2320,2996,9963,14150,7369,11233,11640,14173,600,198
664,9110,14105,10591,6468,12973,7848,13688,12890,11179,9796
665,8154,982,1890,15664,10250,0,15065,3193,7691,11727
666,4916,5439,7584,11483,12907,15705,2463,5688,11987,1186
667,11438,5600,302,6657,15280,12106,11446,4971,9063,12779
668,3008,13271,11112,10407,7029,12828,14524,13915,7860,2906
669,14652,1758,1836,3125,2620,5444,4044,743,7702,5947
670,881,4926,3411,8482,4272,641,7502,14873,5763,14270
671,123,430,10451,9637,12828,14216,9082,7309,7192,7168
672,3305,12701,9029,1669,8976,11990,6368,11172,8821,7202
673,455,5310,12165,3820,11020,1856,2085,927,1533,5232
674,3361,10405,7874,13005,11263,15980,16116,1787,1680,2332
675,10586,2605,7998,6824,13335,2743,8447,10634,2844,6351
676,2920,6076,1000,15187,4444,3428,11500,872,200,14254
677,7455,11574,14715,15357,15001,9304,6548,1777,15174,9084
678,12277,9190,9836,2243,1659,7194,11529,12718,5619,11173
679,5594,9462,4723,12779,8427,534,4971,15280,15632,2375
680,14322,2931,9702,8169,1504,13391,10784,8030,10755,492
681,4007,6482,3944,2079,155,13088,16081,6125,9977,10808
682,327,2819,1486,1372,5181,9781,1113,12483,10258,126
683,660,12704,1211,4761,14848,11513,3310,855,11379,8096
684,5318,584,10681,4380,11208,14626,13582,15476,14138,11354
685,5930,15897,7636,488,8449,15556,3499,13590,7597,7083
686,486,8506,10324,169,3469,2210,14397,12477,3491,3816
687,3905,11522,15279,3763,4646,1849,4667,2799,6533,1654
688,2979,11057,15203,10539,1398,3460,1923,1730,15588,13378
689,10137,8906,13732,10309,14945,928,10726,5968,6605,10709
690,747,1996,3759,10248,15569,12213,4539,10518,9102,4134
691,10052,13165,14606,9957,1595,7974,5436,5415,217,2811
692,3078,7952,971,6636,12466,11613,5643,11350,7619,15420
693,2972,12643,10636,5531,11532,12532,14788,6527,9470,9345
694,6101,10240,12310,13974,10758,14437,8806,8237,15873,13765
695,7677,8537,10059,6326,12423,10248,1103,1996,9448,7183
696,2610,8472,4914,4893,8454,15435,13469,15521,3828,15743
697,10430,6006,4802,3601,12768,14312,5797,10827,9313,10349
698,12159,1706,12729,9790,240,3891,7701,7903,8495,13459
699,6391,11238,13743,9609,13818,12699,8203,6048,8185,8086
700,12644,12632,5957,12123,2765,6653,1686,3894,4757,1110
701,7202,2309,12701,6681,15169,14659,672,6092,2516,6149
702,227,812,1386,4449,542,485,7879,370,564,962
703,14426,13477,6908,1213,5277,12618,3522,11926,49,5682
704,4301,14246,15499,10816,9262,9183,11110,16123,13095,4498
705,7292,12194,9067,4014,10535,1541,5480,85,10463,15057
706,15805,1777,6520,7789,15823,3290,10853,14924,4120,9814
707,15396,4947,614,9197,9260,12356,4411,1293,8368,7137
708,12878,6929,3328,3615,7946,12104,12476,15974,6839,4250
709,10183,873,10127,14398,8856,202,4297,9150,13436,4858
710,12455,16045,15997,1751,11538,7350,15863,15575,14726,11773
711,11038,5065,6033,10508,257,7054,8463,1366,2271,6812
712,14184,4742,14576,1534,591,13332,9182,14468,14445,3636
713,2089,3629,7647,5328,8277,6538,248,4498,4415,656
714,4938,4778,6954,14120,3058,2765,6653,14723,10302,1110
715,9719,4811,9721,7173,2723,4803,7725,9691,3421,14660
716,1898,6281,15104,6146,9142,2445,1769,6116,5267,8916
717,15384,13357,9165,909,14854,13533,13193,1983,4301,7883
718,11110,1743,11719,1581,14932,14945,4210,4498,11626,6971
719,6026,13832,2119,7304,2697,5803,4144,14068,1548,6812
720,1750,1970,8608,10987,8772,4047,12116,13963,12912,10211
721,4858,10419,11747,9150,15420,577,11844,6946,5939,4807
722,6432,9721,2880,3952,7725,772,5936,4811,7940,1659
723,11125,7173,4505,10724,1455,999,4803,9079,10031,2248
724,4213,13555,109,3299,10647,9362,11213,14822,10768,11063
725,3947,7055,6273,4545,6052,6461,4877,9029,4071,1312
726,11373,16128,1769,13931,2841,10854,11004,1872,7880,4001
727,4133,12133,9436,13693,1283,15764,10027,12432,9255,5100
728,2315,793,11719,10990,3294,2936,14356,12566,10119,6414
729,4127,2381,16048,9729,14154,12867,15344,6227,9068,2697
730,15965,2231,11498,15885,15708,11770,3993,1207,1465,9749
731,4398,4839,12483,1766,7798,7440,173,8978,97,1074
732,5044,12028,6014,4150,4944,13305,6081,4887,1796,3859
733,12967,10955,1013,3577,2777,298,37,6119,918,2997
734,4255,783,5769,1435,4887,2621,10645,11005,382,9562
735,159,7425,1443,11445,8598,4596,5128,1584,5552,7851
736,1017,3378,3074,10088,3434,6263,11143,10869,7166,13951
737,5149,7735,10894,11835,3767,6077,12446,9502,13316,12639
738,7877,12466,1160,7523,3869,8706,3014,7569,6989,5371
739,3393,1237,8303,5443,13888,3532,12136,15225,7669,2117
740,581,891,4505,1160,7173,2795,16036,9318,16047,7569
741,6902,3116,4529,4361,4017,5089,15387,1308,10326,3229
742,3261,3720,16125,13533,7728,14687,12313,15177,5007,2774
743,11323,5153,857,3894,626,669,8194,7113,4757,1836
744,554,777,14531,7489,11016,829,3942,8003,605,22
745,445,7578,3797,246,10682,11580,418,11474,526,10934
746,14429,6334,7812,9153,9836,4713,2948,12190,13904,2594
747,12,12213,690,8498,15853,7606,961,4224,6875,12423
748,14042,6079,13020,9951,15871,12213,13022,13547,4880,15784
749,13465,14147,1604,1465,6411,45,2498,147,1963,13114
750,12288,8814,6202,6338,9196,1625,4986,6729,632,609
751,23,630,15118,12064,10631,15327,343,1689,6842,1310
752,9101,10605,3073,7054,16018,5998,4828,3184,3858,2077
753,12169,15989,13101,10767,5824,9290,3182,1360,12510,1769
754,131,12096,1214,12877,3422,4858,9150,15388,9853,721
755,9386,7398,7551,3623,12560,7269,8313,5038,14850,15895
756,2928,9213,13546,2818,6744,10126,4658,9586,1888,8266
757,667,7075,2043,12493,3738,6657,14788,14054,529,5295
758,6094,7730,5378,5337,8736,1350,1078,6485,4020,83
759,10094,1818,5711,15124,7755,6972,1705,2167,6362,7221
760,9676,11335,14859,14865,10039,14927,15031,215,7086,10974
761,4070,9489,8083,10165,6225,15727,13920,10971,16100,9092
762,3835,93,10876,12413,4508,7755,15619,14653,8244,10306
763,15071,7088,9381,3638,3703,6577,11699,2464,3859,15933
764,989,1476,14902,15638,14585,1796,10234,352,5896,10560
765,8115,11238,7523,6312,652,4316,11512,15616,9175,13902
766,6477,9121,240,11793,8640,3891,7406,13417,4466,10583
767,7918,12077,4300,1418,5943,7119,12758,10290,10767,14323
768,775,16093,1639,15184,7440,14068,518,661,1766,97
769,3099,6345,9374,3063,15268,5204,136,13611,6317,1626
770,143,14226,4337,13473,5560,5070,14650,3072,12729,6155
771,5821,16032,6931,12195,5698,13089,15554,6199,4228,14677
772,3863,8174,1659,6432,3952,6085,13660,6310,2521,12127
773,1920,15221,3341,12514,4626,10725,3032,6118,13071,9447
774,5100,15189,8852,1712,1095,10980,15884,5172,3267,492
775,768,2058,4569,1618,778,66,1953,4628,6217,8130
776,13230,9181,8570,8766,1582,15597,12226,3786,7350,2130
777,11016,7974,5519,11622,7174,153,605,14531,4708,4331
778,1618,4569,8881,13848,8540,775,5071,7150,9470,2058
779,14515,11721,6374,1501,3461,4736,7833,6894,12701,12403
780,15387,1709,13363,3229,1558,1916,15012,12887,4852,10893
781,551,1189,1042,2122,165,3187,8916,4874,472,142
782,15473,10639,4133,5577,12639,4448,14175,14049,2821,8477
783,2553,303,7804,9235,60,9988,986,4944,4150,734
784,13394,3228,138,9887,1021,8844,15133,9004,5611,7827
785,3222,8303,7339,10103,15521,11029,8657,4504,8225,5456
786,8536,13101,5877,662,6810,15903,10765,1785,11902,11182
787,9975,1141,1255,1101,1464,7117,14727,635,3730,7014
788,428,15600,5588,14386,1132,10315,9114,5419,4275,12517
789,1724,14340,8993,3360,8684,2405,339,2899,8334,12365
790,4474,7736,5765,10822,14437,7325,2472,15527,3581,7034
791,5032,6521,2996,10362,1111,3319,9963,14389,27,2320
792,1686,609,3393,1469,6676,10185,4356,8662,6633,12907
793,728,2315,10990,12937,3294,4619,12309,10119,13014,1792
794,5073,7988,12781,15169,11514,7446,10445,9288,644,955
795,13685,911,7748,8244,1328,2102,1135,11740,11101,11664
796,3764,3751,9656,9025,281,7690,15061,9398,1389,1600
797,332,1503,2890,5739,14899,232,1501,6824,10940,11522
798,5565,12425,4585,92,4981,15650,10664,4804,10044,13226
799,1272,11101,5582,9692,5758,389,3835,4508,10876,5625
800,9040,14174,11546,12764,13430,12287,14194,12153,9185,1279
801,9618,13390,3478,13391,6258,15091,7892,9275,6709,50
802,4253,1468,561,3472,1945,13054,841,4923,13703,179
803,15039,11101,7118,14203,1328,1838,7595,6148,5082,2964
804,359,10487,275,11964,7485,8716,7601,15803,9672,1555
805,87,6307,5741,12067,4746,1133,6151,6639,10380,1229
806,6021,2066,14920,12931,15885,8538,12632,12037,2087,16086
807,1532,6308,5109,14066,15310,11137,6277,605,16013,1342
808,11384,11437,2131,12040,13520,3047,2116,7780,11522,11032
